Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
2901,2022-12-22,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10001317,10,10,4,4
2902,2022-10-09,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,OFF-PA-10003656,150,180,7,5
2903,2022-10-05,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10002160,20,20,5,4
2904,2022-10-15,Standard Class,Corporate,United States,Highland Park,Illinois,60035,Central,Office Supplies,Paper,OFF-PA-10000575,30,40,7,5
2905,2022-03-25,Standard Class,Corporate,United States,Highland Park,Illinois,60035,Central,Furniture,Chairs,FUR-CH-10003981,470,540,3,5
2906,2022-02-15,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10002615,290,310,2,4
2907,2023-10-13,Standard Class,Consumer,United States,Eagan,Minnesota,55122,Central,Office Supplies,Paper,OFF-PA-10000327,10,10,2,4
2908,2023-07-11,Standard Class,Consumer,United States,Eagan,Minnesota,55122,Central,Office Supplies,Storage,OFF-ST-10001325,40,50,5,2
2909,2023-05-06,Standard Class,Consumer,United States,Eagan,Minnesota,55122,Central,Office Supplies,Labels,OFF-LA-10001771,10,10,3,3
2910,2022-07-26,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Fasteners,OFF-FA-10004968,10,10,3,5
2911,2022-06-14,Standard Class,Consumer,United States,Coral Springs,Florida,33065,South,Office Supplies,Appliances,OFF-AP-10000576,330,390,4,2
2912,2023-01-17,Standard Class,Consumer,United States,Hempstead,New York,11550,East,Office Supplies,Envelopes,OFF-EN-10003286,30,40,5,2
2913,2022-07-23,Standard Class,Consumer,United States,Hempstead,New York,11550,East,Office Supplies,Art,OFF-AR-10003772,30,40,4,5
2914,2022-07-06,Standard Class,Consumer,United States,Hempstead,New York,11550,East,Office Supplies,Binders,OFF-BI-10002852,30,40,3,4
2915,2023-01-22,Second Class,Consumer,United States,Noblesville,Indiana,46060,Central,Technology,Phones,TEC-PH-10002890,110,140,3,2
2916,2023-03-14,Second Class,Consumer,United States,Noblesville,Indiana,46060,Central,Office Supplies,Binders,OFF-BI-10001308,10,10,2,2
2917,2023-12-01,Second Class,Consumer,United States,Noblesville,Indiana,46060,Central,Technology,Phones,TEC-PH-10001750,230,260,4,5
2918,2022-12-20,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Art,OFF-AR-10003338,10,10,1,3
2919,2022-03-22,Same Day,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,OFF-FA-10002763,20,20,5,2
2920,2022-11-23,Same Day,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10002088,10,10,2,3
2921,2022-09-06,Same Day,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10003976,60,70,7,3
2922,2022-04-12,Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10001511,120,130,2,4
2923,2022-10-09,Second Class,Home Office,United States,Austin,Texas,78745,Central,Office Supplies,Binders,OFF-BI-10000301,0,0,3,3
2924,2022-07-24,Standard Class,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Fasteners,OFF-FA-10003495,10,10,1,4
2925,2022-12-10,First Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Appliances,OFF-AP-10001303,20,20,1,4
2926,2023-04-18,First Class,Consumer,United States,Watertown,New York,13601,East,Furniture,Furnishings,FUR-FU-10002116,60,70,1,3
2927,2023-10-02,Second Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10000771,20,20,3,3
2928,2022-04-14,Standard Class,Consumer,United States,Apple Valley,Minnesota,55124,Central,Office Supplies,Art,OFF-AR-10002255,10,10,3,5
2929,2022-04-11,Standard Class,Home Office,United States,Burlington,North Carolina,27217,South,Office Supplies,Binders,OFF-BI-10004995,1340,1630,4,5
2930,2022-10-22,Standard Class,Home Office,United States,Saginaw,Michigan,48601,Central,Furniture,Furnishings,FUR-FU-10002597,20,20,4,5
2931,2023-07-19,Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10004970,10,10,2,2
2932,2023-07-03,Same Day,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002557,10,10,2,3
2933,2023-03-25,Same Day,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,FUR-CH-10000785,120,140,1,4
2934,2023-02-10,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10002310,140,160,1,4
2935,2023-03-22,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10002834,370,430,3,5
2936,2023-10-11,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Envelopes,OFF-EN-10000927,30,40,1,3
2937,2022-08-17,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001636,40,50,7,4
2938,2023-04-19,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10001736,220,250,7,3
2939,2023-03-27,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10000482,160,190,5,4
2940,2022-10-22,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001658,50,60,3,3
2941,2023-10-18,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,FUR-CH-10000422,80,90,1,3
2942,2023-10-10,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,FUR-CH-10004675,1390,1530,7,5
2943,2022-07-28,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,FUR-CH-10002880,350,370,3,5
2944,2022-09-05,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Storage,OFF-ST-10000675,290,310,9,3
2945,2023-10-09,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10002685,20,20,1,3
2946,2022-02-23,First Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10004020,40,40,7,2
2947,2022-11-06,Standard Class,Home Office,United States,San Diego,California,92024,West,Furniture,Furnishings,FUR-FU-10004963,20,30,3,4
2948,2022-01-13,Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Binders,OFF-BI-10000174,50,60,14,3
2949,2023-07-11,Standard Class,Home Office,United States,San Diego,California,92024,West,Office Supplies,Envelopes,OFF-EN-10000461,30,40,5,4
2950,2022-07-22,Same Day,Home Office,United States,Glendale,Arizona,85301,West,Technology,Accessories,TEC-AC-10001266,40,40,4,3
2951,2022-05-16,Same Day,Home Office,United States,Glendale,Arizona,85301,West,Office Supplies,Paper,OFF-PA-10002160,20,20,5,4
2952,2023-04-01,Same Day,Home Office,United States,Glendale,Arizona,85301,West,Furniture,Chairs,FUR-CH-10004875,100,110,2,3
2953,2023-09-06,Same Day,Home Office,United States,Glendale,Arizona,85301,West,Furniture,Furnishings,FUR-FU-10000305,90,110,2,5
2954,2022-07-16,Same Day,Home Office,United States,Glendale,Arizona,85301,West,Technology,Phones,TEC-PH-10000347,10,10,2,2
2955,2022-07-28,Same Day,Home Office,United States,Glendale,Arizona,85301,West,Technology,Phones,TEC-PH-10001459,590,670,2,4
2956,2023-08-21,Standard Class,Corporate,United States,New York City,New York,10035,East,Technology,Phones,TEC-PH-10000439,30,40,1,5
2957,2023-09-08,Standard Class,Home Office,United States,Watertown,New York,13601,East,Furniture,Chairs,FUR-CH-10002647,180,190,3,4
2958,2023-12-31,Standard Class,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,OFF-BI-10003910,0,0,1,3
2959,2023-03-25,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10001097,20,20,4,3
2960,2023-04-06,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Fasteners,OFF-FA-10004854,40,50,4,3
2961,2023-07-21,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Paper,OFF-PA-10003673,20,20,3,3
2962,2022-12-07,Standard Class,Home Office,United States,Seattle,Washington,98115,West,Office Supplies,Labels,OFF-LA-10002034,40,40,8,3
2963,2022-02-20,Second Class,Corporate,United States,Oceanside,California,92054,West,Furniture,Chairs,FUR-CH-10002774,70,80,2,5
2964,2023-05-17,Second Class,Corporate,United States,Oceanside,California,92054,West,Furniture,Chairs,FUR-CH-10003817,80,100,2,2
2965,2023-04-11,Second Class,Corporate,United States,Oceanside,California,92054,West,Office Supplies,Binders,OFF-BI-10002949,20,20,5,2
2966,2022-02-28,Second Class,Corporate,United States,Oceanside,California,92054,West,Furniture,Furnishings,FUR-FU-10002445,20,20,2,2
2967,2022-11-11,Standard Class,Consumer,United States,Skokie,Illinois,60076,Central,Furniture,Furnishings,FUR-FU-10001473,30,30,6,4
2968,2023-11-21,Standard Class,Consumer,United States,Skokie,Illinois,60076,Central,Office Supplies,Storage,OFF-ST-10002562,30,30,4,4
2969,2023-04-23,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Appliances,OFF-AP-10002118,410,500,3,2
2970,2022-02-05,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10001800,30,30,6,2
2971,2023-12-23,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Binders,OFF-BI-10002827,10,10,8,4
2972,2023-12-16,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,FUR-FU-10004671,30,30,2,4
2973,2022-05-28,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Storage,OFF-ST-10000736,240,260,4,5
2974,2023-03-07,Standard Class,Consumer,United States,Tulsa,Oklahoma,74133,Central,Office Supplies,Binders,OFF-BI-10004656,10,10,5,4
2975,2022-01-23,Standard Class,Consumer,United States,Allen,Texas,75002,Central,Furniture,Tables,FUR-TA-10001095,210,240,2,2
2976,2022-06-19,Standard Class,Consumer,United States,Allen,Texas,75002,Central,Office Supplies,Paper,OFF-PA-10000213,20,20,4,4
2977,2022-12-15,Same Day,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,FUR-CH-10001797,160,190,7,2
2978,2022-02-24,Second Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Storage,OFF-ST-10002214,20,20,2,2
2979,2022-04-12,Second Class,Consumer,United States,Mount Pleasant,South Carolina,29464,South,Furniture,Chairs,FUR-CH-10000422,460,550,6,3
2980,2023-02-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10003848,20,20,4,4
2981,2022-06-13,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10003623,40,40,2,5
2982,2023-05-01,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10001797,100,120,4,4
2983,2022-12-09,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10003094,10,10,4,3
2984,2023-09-07,Second Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Storage,OFF-ST-10002205,50,50,3,3
2985,2022-01-28,Second Class,Consumer,United States,Springfield,Oregon,97477,West,Furniture,Tables,FUR-TA-10003238,230,280,1,4
2986,2023-07-31,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10000755,20,20,4,2
2987,2023-01-30,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Paper,OFF-PA-10002893,20,20,2,3
2988,2022-05-25,Standard Class,Home Office,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10000689,1140,1270,9,5
2989,2022-04-05,Second Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10004227,10,10,1,2
2990,2022-06-08,Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10000174,20,20,4,2
2991,2023-05-22,Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Storage,OFF-ST-10001809,410,450,5,5
2992,2022-04-05,Second Class,Corporate,United States,Los Angeles,California,90032,West,Office Supplies,Binders,OFF-BI-10002309,30,30,7,5
2993,2023-08-15,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Appliances,OFF-AP-10004532,50,60,3,5
2994,2022-05-25,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10003091,840,900,4,5
2995,2022-06-20,Second Class,Consumer,United States,Stockton,California,95207,West,Office Supplies,Binders,OFF-BI-10004654,50,60,4,2
2996,2023-02-15,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,OFF-ST-10000760,50,60,5,3
2997,2022-11-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Envelopes,OFF-EN-10001539,20,20,4,5
2998,2022-10-08,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10000550,0,0,1,3
2999,2022-07-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10003628,90,100,4,2
3000,2022-05-24,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Machines,TEC-MA-10004521,200,210,3,4
3001,2022-03-07,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,OFF-AP-10003860,40,40,2,4
3002,2023-04-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000069,10,10,2,3
3003,2022-04-01,Standard Class,Home Office,United States,Sterling Heights,Michigan,48310,Central,Office Supplies,Binders,OFF-BI-10003655,20,20,5,5
3004,2022-08-30,Standard Class,Home Office,United States,Rochester,New York,14609,East,Office Supplies,Binders,OFF-BI-10001628,30,30,4,2
3005,2023-01-09,First Class,Home Office,United States,New York City,New York,10011,East,Office Supplies,Appliances,OFF-AP-10003779,190,210,1,3
3006,2022-07-15,Standard Class,Home Office,United States,Eau Claire,Wisconsin,54703,Central,Office Supplies,Binders,OFF-BI-10000666,80,90,3,4
3007,2022-04-29,First Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Appliances,OFF-AP-10000828,720,900,5,5
3008,2022-02-24,Standard Class,Consumer,United States,Rancho Cucamonga,California,91730,West,Office Supplies,Binders,OFF-BI-10002706,30,30,3,5
3009,2023-01-26,First Class,Consumer,United States,Murray,Kentucky,42071,South,Furniture,Furnishings,FUR-FU-10004748,160,190,3,2
3010,2022-07-29,Standard Class,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Appliances,OFF-AP-10000026,210,240,5,4
3011,2023-03-09,Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Office Supplies,Binders,OFF-BI-10000773,10,10,5,2
3012,2022-01-16,Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Technology,Machines,TEC-MA-10000822,2190,2550,5,5
3013,2022-08-01,Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Office Supplies,Binders,OFF-BI-10001543,20,20,2,5
3014,2023-10-23,Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Office Supplies,Binders,OFF-BI-10003355,10,10,6,3
3015,2023-11-26,Standard Class,Home Office,United States,Louisville,Colorado,80027,West,Office Supplies,Paper,OFF-PA-10002005,20,20,4,4
3016,2023-07-09,Standard Class,Home Office,United States,New York City,New York,10035,East,Furniture,Tables,FUR-TA-10004154,290,340,2,4
3017,2023-07-06,Standard Class,Home Office,United States,Pharr,Texas,78577,Central,Office Supplies,Storage,OFF-ST-10002743,650,730,8,2
3018,2023-09-04,Standard Class,Home Office,United States,Pharr,Texas,78577,Central,Furniture,Furnishings,FUR-FU-10004973,20,20,3,5
3019,2022-10-02,Standard Class,Home Office,United States,Pharr,Texas,78577,Central,Technology,Accessories,TEC-AC-10002842,590,670,7,5
3020,2023-08-27,Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Office Supplies,Fasteners,OFF-FA-10002701,10,10,3,3
3021,2023-03-10,Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Office Supplies,Paper,OFF-PA-10001125,80,90,3,2
3022,2022-02-23,Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Furniture,Furnishings,FUR-FU-10004090,60,70,3,5
3023,2023-10-20,Standard Class,Consumer,United States,West Jordan,Utah,84084,West,Office Supplies,Binders,OFF-BI-10001510,80,90,5,4
3024,2022-09-12,Standard Class,Consumer,United States,Brownsville,Texas,78521,Central,Furniture,Bookcases,FUR-BO-10002202,260,330,2,2
3025,2023-06-13,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001922,40,50,11,5
3026,2023-09-11,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,OFF-PA-10001667,20,20,3,2
3027,2023-09-18,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001488,220,250,3,2
3028,2023-11-06,Same Day,Corporate,United States,Billings,Montana,59102,West,Office Supplies,Binders,OFF-BI-10002799,10,10,2,4
3029,2022-05-30,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Furniture,Chairs,FUR-CH-10003846,400,500,5,3
